,SupplyAPR,SupplyAPY,BorrowAPR,BorrowAPY,TotalSupply,TotalBorrow,timestamp,date
156,0.014073435052128,0.014172932149805195,0.035588132510544,0.03622896911232654,39190.21547727742,19432.582594193205,17158282,2023-04-30 10:31:11
157,0.014441763075407999,0.014546549177808732,0.036259255582272,0.036924640054393,38191.87803620164,19433.268767306723,17164928,2023-05-01 08:55:47
158,0.014442110728272,0.014546901671998791,0.03625988907744,0.036925297016031644,38193.233232250226,19435.07250135062,17171574,2023-05-02 07:21:11
159,0.013394574496656,0.01348468380962009,0.034351194342671997,0.034948010476009594,41195.819310118815,19441.840066638302,17178220,2023-05-03 05:46:47
160,0.013625372478672,0.013718620765550638,0.034771726713456,0.035383331488640035,41197.038241518014,19777.667010874953,17184866,2023-05-04 04:14:59
161,0.013765390615727999,0.013860569911892107,0.035026850935151996,0.035647516101664944,39198.36412916342,19011.441636847394,17191512,2023-05-05 02:38:23
162,0.013435256788128,0.013525915253639553,0.034425320719824,0.03502473007583773,39202.839918456695,18557.805331881173,17198159,2023-05-06 01:00:35
163,0.013021540545311999,0.013106690218704253,0.033671496727152,0.034244798115070196,39204.149367180755,17987.359993922368,17204805,2023-05-06 23:27:23
164,0.013072970620943999,0.013158795524306655,0.033765206424192,0.03434172127188129,39205.46559470948,18058.13847443179,17211451,2023-05-07 21:53:59
165,0.011977990180272,0.012050013596480946,0.031770064575504006,0.03228012032771188,39206.73700567993,16546.454383541986,17218097,2023-05-08 20:18:35
166,0.01170968466744,0.01177851144746489,0.031281190507583996,0.03177558827876381,39207.18058713138,16175.662328423894,17224743,2023-05-09 18:44:11
167,0.01301647012416,0.01310155289606807,0.033662257972128,0.0342352427857342,39008.1475829976,17889.568975693845,17231389,2023-05-10 17:10:59
168,0.01282984543728,0.012912501097750217,0.033322212915840005,0.033883615899388486,39300.397482248634,17765.260138809062,17238035,2023-05-11 15:36:11
169,0.0140164140852,0.014115104595497252,0.035484235739424,0.03612131378526828,38533.10352964213,19029.323990042318,17244682,2023-05-12 14:19:47
170,0.016023000442896,0.016152056883139254,0.039140396431344,0.03991647367701057,38534.66935362059,21754.903150836242,17251328,2023-05-13 13:23:35
171,0.016024291558272,0.01615336881315188,0.039142748922336,0.039918920255631374,38536.24638897115,21757.10423894727,17257974,2023-05-14 12:02:11
172,0.019175851462896,0.019360888826050804,0.044885142820512,0.04590772271826382,38536.88311358328,26036.485711685713,17264620,2023-05-15 10:34:23
173,0.016953537799152,0.017098064419931003,0.040835909824416004,0.041681161583644544,38538.85364324197,23020.296205059363,17271266,2023-05-16 09:04:59
174,0.016936247430288,0.01708047868898288,0.040804405360416005,0.041648344615348165,38539.79326726307,22997.69874518431,17277912,2023-05-17 07:34:59
175,0.014089505671584,0.014189230463010016,0.035617414474944,0.03625931230849755,38541.43518554285,19132.72558093696,17284559,2023-05-18 06:08:23
176,0.016590458123136,0.016728843945356786,0.040174349634720004,0.0409922545339001,38528.61690228645,22521.358301250526,17291205,2023-05-19 04:34:11
177,0.01691818903368,0.017062112288518616,0.040771501549488005,0.04161407074606771,38530.254131302296,22967.718942967334,17297851,2023-05-20 03:05:35
178,0.016387859853072,0.01652287713391898,0.039805199404847995,0.040608043046288955,38478.467265213454,22217.691255805665,17304497,2023-05-21 01:29:59
179,0.016583751235872,0.01672202471370743,0.04016212911936,0.04097953311624747,38980.36038731783,22776.919367527993,17311143,2023-05-21 23:59:35
180,0.016584495926976,0.016722782271921366,0.040163486018832004,0.04098094578893652,38983.01626780896,22779.262402286062,17317789,2023-05-22 22:25:47
181,0.01576915374456,0.015894142747396423,0.03867786741168,0.03943559320594425,38993.00619513222,21664.45165991468,17324436,2023-05-23 20:55:47
182,0.018923133280319998,0.019103310546869867,0.044424670074192,0.045426221184721394,38993.97472180652,25998.25695379852,17331082,2023-05-24 19:19:47
183,0.018887952286368002,0.019067457723690895,0.044360567540784004,0.045359209001609946,38895.46248257977,25884.72588914082,17337728,2023-05-25 17:46:11
184,0.018774408274416,0.01895175529686166,0.044153681226191996,0.04514296091899861,39135.67418867647,25887.755787536982,17344374,2023-05-26 16:12:23
185,0.018762950804112,0.018940080879507715,0.044132804835696,0.04512114254911559,39134.99945535668,25871.264854500576,17351020,2023-05-27 14:35:23
186,0.01884763136592,0.019026369174758306,0.044287099540704,0.04528241126703514,39535.25840915548,26253.85898712041,17357666,2023-05-28 12:58:35
187,0.017019478597535997,0.017165135304739287,0.040956059209248,0.04180632651942506,39537.05949635243,23708.618054602666,17364313,2023-05-29 11:21:35
188,0.016149303005904,0.016280407974843314,0.03937052979216,0.04015582053160105,39543.24820236367,22499.77935819123,17370959,2023-05-30 09:49:11
189,0.013326376855967999,0.013415569021055562,0.034226932852655996,0.034819414269750215,38562.70647574893,18106.431319062787,17377605,2023-05-31 08:15:23
190,0.015056662284143998,0.015170584534350828,0.03737965107456,0.038087056865437896,38463.891527586784,20404.832928283795,17384251,2023-06-01 06:41:35
191,0.016076586414095997,0.016206510226172588,0.039238034315616,0.040018013652664663,38264.28532736134,21673.963670848403,17390897,2023-06-02 05:09:47
192,0.01789449329376,0.018055559249363196,0.042550405871184,0.04346865152481305,38279.22382111737,24134.278778608546,17397543,2023-06-03 03:39:47
193,0.01769021916912,0.01784761787535949,0.042178202073504,0.043080341113203025,38280.982474263554,23859.835651358426,17404190,2023-06-04 02:08:11
194,0.01850672531376,0.018679035721228532,0.043665941476656,0.04463332731615699,38282.787499290884,24962.595086106026,17410836,2023-06-05 00:38:35
195,0.018552506030352002,0.01872567285539417,0.043749357665616,0.044720470675044144,38284.61485592515,25025.406317088713,17417482,2023-06-05 23:12:35
